,open,high,low,close,volume
2022-12-12 10:33:00,1787.98,1788.27,1787.92,1788.25,-1
2022-12-12 10:34:00,1788.25,1788.37,1788.08,1788.15,-1
2022-12-12 10:35:00,1788.15,1788.325,1787.905,1787.92,-1
2022-12-12 10:36:00,1787.92,1788.08,1787.885,1787.905,-1
2022-12-12 10:37:00,1787.905,1787.995,1787.74,1787.965,-1
2022-12-12 10:38:00,1787.965,1788.02,1787.765,1787.955,-1
2022-12-12 10:39:00,1787.955,1788.165,1787.895,1788.11,-1
2022-12-12 10:40:00,1788.11,1789.335,1787.97,1789.315,-1
2022-12-12 10:41:00,1789.315,1789.38,1789.215,1789.32,-1
2022-12-12 10:42:00,1789.32,1789.38,1789.19,1789.245,-1
2022-12-12 10:43:00,1789.245,1789.335,1789.04,1789.28,-1
2022-12-12 10:44:00,1789.28,1789.39,1789.15,1789.185,-1
2022-12-12 10:45:00,1789.185,1789.37,1789.18,1789.185,-1
2022-12-12 10:46:00,1789.185,1789.33,1788.985,1789.12,-1
2022-12-12 10:47:00,1789.12,1789.21,1788.89,1788.98,-1
2022-12-12 10:48:00,1788.98,1789.07,1788.79,1789.005,-1
2022-12-12 10:49:00,1789.005,1789.025,1788.635,1788.685,-1
2022-12-12 10:50:00,1788.685,1788.77,1788.395,1788.5,-1
2022-12-12 10:51:00,1788.5,1788.555,1788.39,1788.5,-1
2022-12-12 10:52:00,1788.5,1788.65,1788.36,1788.54,-1
2022-12-12 10:53:00,1788.54,1788.55,1788.245,1788.315,-1
2022-12-12 10:54:00,1788.315,1788.315,1788.22,1788.295,-1
2022-12-12 10:55:00,1788.295,1788.61,1788.295,1788.59,-1
2022-12-12 10:56:00,1788.59,1788.93,1788.58,1788.63,-1
2022-12-12 10:57:00,1788.63,1788.7,1788.51,1788.635,-1
2022-12-12 10:58:00,1788.635,1788.69,1788.415,1788.665,-1
2022-12-12 10:59:00,1788.665,1788.665,1788.3,1788.43,-1
2022-12-12 11:00:00,1788.43,1788.475,1788.075,1788.35,-1
2022-12-12 11:01:00,1788.35,1788.365,1787.885,1787.905,-1
2022-12-12 11:02:00,1787.905,1788.175,1787.735,1788.095,-1
2022-12-12 11:03:00,1788.095,1788.345,1788.055,1788.145,-1
2022-12-12 11:04:00,1788.145,1788.27,1787.95,1788.065,-1
2022-12-12 11:05:00,1788.065,1788.145,1787.955,1787.98,-1
2022-12-12 11:06:00,1787.98,1788.35,1787.85,1788.17,-1
2022-12-12 11:07:00,1788.17,1788.64,1788.155,1788.63,-1
2022-12-12 11:08:00,1788.63,1788.67,1788.415,1788.54,-1
2022-12-12 11:09:00,1788.54,1788.54,1788.255,1788.35,-1
2022-12-12 11:10:00,1788.35,1788.35,1788.085,1788.155,-1
2022-12-12 11:11:00,1788.155,1788.165,1787.655,1787.795,-1
2022-12-12 11:12:00,1787.795,1787.925,1787.56,1787.56,-1
2022-12-12 11:13:00,1787.56,1787.77,1787.435,1787.71,-1
2022-12-12 11:14:00,1787.71,1787.71,1787.475,1787.605,-1
2022-12-12 11:15:00,1787.605,1787.61,1787.145,1787.21,-1
2022-12-12 11:16:00,1787.21,1787.415,1787.145,1787.37,-1
2022-12-12 11:17:00,1787.37,1787.57,1787.325,1787.525,-1
2022-12-12 11:18:00,1787.525,1787.72,1787.47,1787.63,-1
2022-12-12 11:19:00,1787.63,1787.63,1787.395,1787.395,-1
2022-12-12 11:20:00,1787.395,1787.89,1787.33,1787.75,-1
2022-12-12 11:21:00,1787.75,1788.085,1787.73,1787.94,-1
2022-12-12 11:22:00,1787.94,1788.0,1787.825,1787.855,-1
2022-12-12 11:23:00,1787.855,1788.135,1787.845,1787.855,-1
2022-12-12 11:24:00,1787.855,1788.015,1787.79,1787.82,-1
2022-12-12 11:25:00,1787.82,1787.98,1787.78,1787.79,-1
2022-12-12 11:26:00,1787.79,1787.88,1787.585,1787.585,-1
2022-12-12 11:27:00,1787.585,1787.725,1787.19,1787.195,-1
2022-12-12 11:28:00,1787.195,1787.465,1787.145,1787.36,-1
2022-12-12 11:29:00,1787.36,1787.495,1787.35,1787.385,-1
2022-12-12 11:30:00,1787.385,1787.91,1787.37,1787.745,-1
2022-12-12 11:31:00,1787.745,1787.745,1787.445,1787.59,-1
2022-12-12 11:32:00,1787.59,1787.59,1787.345,1787.425,-1
2022-12-12 11:33:00,1787.425,1787.63,1787.425,1787.605,-1
2022-12-12 11:34:00,1787.605,1787.655,1787.45,1787.45,-1
2022-12-12 11:35:00,1787.45,1787.72,1787.4,1787.7,-1
2022-12-12 11:36:00,1787.7,1787.865,1787.485,1787.485,-1
2022-12-12 11:37:00,1787.485,1787.515,1787.275,1787.48,-1
2022-12-12 11:38:00,1787.48,1787.48,1787.2,1787.31,-1
2022-12-12 11:39:00,1787.31,1787.48,1787.28,1787.45,-1
2022-12-12 11:40:00,1787.45,1787.57,1787.36,1787.36,-1
2022-12-12 11:41:00,1787.36,1787.385,1787.275,1787.28,-1
2022-12-12 11:42:00,1787.28,1787.285,1786.835,1786.905,-1
2022-12-12 11:43:00,1786.905,1787.27,1786.905,1787.255,-1
2022-12-12 11:44:00,1787.255,1787.45,1787.195,1787.445,-1
2022-12-12 11:45:00,1787.445,1787.555,1787.245,1787.28,-1
2022-12-12 11:46:00,1787.28,1787.52,1787.2,1787.52,-1
2022-12-12 11:47:00,1787.52,1788.05,1787.48,1787.695,-1
2022-12-12 11:48:00,1787.695,1787.77,1787.635,1787.69,-1
2022-12-12 11:49:00,1787.69,1787.755,1787.57,1787.675,-1
2022-12-12 11:50:00,1787.675,1787.725,1787.555,1787.725,-1
2022-12-12 11:51:00,1787.725,1787.77,1787.505,1787.555,-1
2022-12-12 11:52:00,1787.555,1787.57,1787.355,1787.37,-1
2022-12-12 11:53:00,1787.37,1787.545,1787.28,1787.285,-1
2022-12-12 11:54:00,1787.285,1787.7,1787.28,1787.435,-1
2022-12-12 11:55:00,1787.435,1787.745,1787.435,1787.73,-1
2022-12-12 11:56:00,1787.73,1787.73,1787.495,1787.525,-1
2022-12-12 11:57:00,1787.525,1787.525,1787.265,1787.32,-1
2022-12-12 11:58:00,1787.32,1787.51,1787.265,1787.455,-1
2022-12-12 11:59:00,1787.455,1787.61,1787.41,1787.605,-1
2022-12-12 12:00:00,1787.605,1787.61,1787.325,1787.325,-1
2022-12-12 12:01:00,1787.325,1787.44,1787.065,1787.43,-1
2022-12-12 12:02:00,1787.43,1787.67,1787.43,1787.66,-1
2022-12-12 12:03:00,1787.66,1787.745,1787.465,1787.465,-1
2022-12-12 12:04:00,1787.465,1787.625,1787.455,1787.515,-1
2022-12-12 12:05:00,1787.515,1787.61,1787.48,1787.6,-1
2022-12-12 12:06:00,1787.6,1788.33,1787.595,1788.31,-1
2022-12-12 12:07:00,1788.31,1788.59,1788.23,1788.515,-1
2022-12-12 12:08:00,1788.515,1788.64,1788.455,1788.59,-1
2022-12-12 12:09:00,1788.59,1788.62,1788.535,1788.585,-1
2022-12-12 12:10:00,1788.585,1788.585,1788.31,1788.32,-1
2022-12-12 12:11:00,1788.32,1788.46,1788.27,1788.435,-1
2022-12-12 12:12:00,1788.435,1788.53,1788.405,1788.45,-1
2022-12-12 12:13:00,1788.45,1788.45,1788.135,1788.24,-1
2022-12-12 12:14:00,1788.24,1788.38,1788.24,1788.27,-1
2022-12-12 12:15:00,1788.27,1788.29,1787.845,1787.875,-1
2022-12-12 12:16:00,1787.875,1787.915,1787.745,1787.87,-1
2022-12-12 12:17:00,1787.87,1787.915,1787.7,1787.715,-1
2022-12-12 12:18:00,1787.715,1787.81,1787.65,1787.81,-1
2022-12-12 12:19:00,1787.81,1787.885,1787.725,1787.885,-1
2022-12-12 12:20:00,1787.885,1787.94,1787.695,1787.87,-1
2022-12-12 12:21:00,1787.87,1787.995,1787.86,1787.97,-1
2022-12-12 12:22:00,1787.97,1787.97,1787.585,1787.585,-1
2022-12-12 12:23:00,1787.585,1787.585,1787.355,1787.41,-1
2022-12-12 12:24:00,1787.41,1787.58,1787.395,1787.395,-1
2022-12-12 12:25:00,1787.395,1787.485,1787.39,1787.395,-1
2022-12-12 12:26:00,1787.395,1787.47,1787.38,1787.385,-1
2022-12-12 12:27:00,1787.385,1787.395,1787.335,1787.395,-1
2022-12-12 12:28:00,1787.395,1787.44,1787.025,1787.105,-1
2022-12-12 12:29:00,1787.105,1787.395,1787.105,1787.38,-1
2022-12-12 12:30:00,1787.38,1787.455,1787.21,1787.445,-1
2022-12-12 12:31:00,1787.445,1787.475,1787.305,1787.305,-1
2022-12-12 12:32:00,1787.305,1787.51,1787.23,1787.51,-1
2022-12-12 12:33:00,1787.51,1787.605,1787.39,1787.4,-1
2022-12-12 12:34:00,1787.4,1787.415,1787.23,1787.275,-1
2022-12-12 12:35:00,1787.275,1787.395,1787.25,1787.355,-1
2022-12-12 12:36:00,1787.355,1787.575,1787.34,1787.495,-1
2022-12-12 12:37:00,1787.495,1787.755,1787.465,1787.575,-1
2022-12-12 12:38:00,1787.575,1787.67,1787.46,1787.63,-1
2022-12-12 12:39:00,1787.63,1787.76,1787.545,1787.76,-1
2022-12-12 12:40:00,1787.76,1787.93,1787.76,1787.855,-1
2022-12-12 12:41:00,1787.855,1788.02,1787.8,1787.965,-1
2022-12-12 12:42:00,1787.965,1787.975,1787.595,1787.69,-1
2022-12-12 12:43:00,1787.69,1787.75,1787.47,1787.57,-1
2022-12-12 12:44:00,1787.57,1787.79,1787.57,1787.745,-1
2022-12-12 12:45:00,1787.745,1787.885,1787.62,1787.885,-1
2022-12-12 12:46:00,1787.885,1788.09,1787.87,1788.08,-1
2022-12-12 12:47:00,1788.08,1788.285,1787.785,1787.805,-1
2022-12-12 12:48:00,1787.805,1787.815,1787.69,1787.81,-1
2022-12-12 12:49:00,1787.81,1787.81,1787.63,1787.655,-1
2022-12-12 12:50:00,1787.655,1787.785,1787.55,1787.71,-1
2022-12-12 12:51:00,1787.71,1787.77,1787.705,1787.73,-1
2022-12-12 12:52:00,1787.73,1787.835,1787.73,1787.82,-1
2022-12-12 12:53:00,1787.82,1787.915,1787.735,1787.81,-1
2022-12-12 12:54:00,1787.81,1787.885,1787.58,1787.585,-1
2022-12-12 12:55:00,1787.585,1787.685,1787.495,1787.67,-1
2022-12-12 12:56:00,1787.67,1787.675,1787.48,1787.485,-1
2022-12-12 12:57:00,1787.485,1787.645,1787.485,1787.58,-1
2022-12-12 12:58:00,1787.58,1787.67,1787.47,1787.47,-1
2022-12-12 12:59:00,1787.47,1787.555,1787.325,1787.44,-1
2022-12-12 13:00:00,1787.44,1787.55,1787.365,1787.53,-1
2022-12-12 13:01:00,1787.53,1787.56,1787.075,1787.1,-1
2022-12-12 13:02:00,1787.1,1787.355,1787.005,1787.33,-1
2022-12-12 13:03:00,1787.33,1787.395,1787.24,1787.39,-1
2022-12-12 13:04:00,1787.39,1787.69,1787.38,1787.615,-1
2022-12-12 13:05:00,1787.615,1787.625,1787.015,1787.015,-1
2022-12-12 13:06:00,1787.015,1787.23,1787.015,1787.115,-1
2022-12-12 13:07:00,1787.115,1787.315,1786.86,1786.92,-1
2022-12-12 13:08:00,1786.92,1787.225,1786.915,1787.14,-1
2022-12-12 13:09:00,1787.14,1787.445,1787.03,1787.43,-1
2022-12-12 13:10:00,1787.43,1787.53,1786.575,1786.79,-1
2022-12-12 13:11:00,1786.79,1786.84,1786.185,1786.35,-1
2022-12-12 13:12:00,1786.35,1786.495,1786.205,1786.395,-1
2022-12-12 13:13:00,1786.395,1786.395,1786.04,1786.06,-1
2022-12-12 13:14:00,1786.06,1786.155,1785.885,1786.08,-1
2022-12-12 13:15:00,1786.08,1786.23,1785.875,1786.02,-1
2022-12-12 13:16:00,1786.02,1786.155,1785.88,1785.925,-1
2022-12-12 13:17:00,1785.925,1785.985,1785.835,1785.945,-1
2022-12-12 13:18:00,1785.945,1785.955,1785.475,1785.725,-1
2022-12-12 13:19:00,1785.725,1785.845,1785.705,1785.79,-1
2022-12-12 13:20:00,1785.79,1785.965,1785.73,1785.83,-1
2022-12-12 13:21:00,1785.83,1785.895,1785.745,1785.88,-1
2022-12-12 13:22:00,1785.88,1786.05,1785.74,1785.94,-1
2022-12-12 13:23:00,1785.94,1786.02,1785.89,1785.985,-1
2022-12-12 13:24:00,1785.985,1786.165,1785.83,1786.145,-1
2022-12-12 13:25:00,1786.145,1786.6,1786.075,1786.58,-1
2022-12-12 13:26:00,1786.58,1786.625,1786.365,1786.53,-1
2022-12-12 13:27:00,1786.53,1786.62,1786.405,1786.405,-1
2022-12-12 13:28:00,1786.405,1786.525,1786.115,1786.525,-1
2022-12-12 13:29:00,1786.525,1786.64,1786.51,1786.55,-1
2022-12-12 13:30:00,1786.55,1787.37,1786.535,1787.34,-1
2022-12-12 13:31:00,1787.34,1787.73,1787.145,1787.67,-1
2022-12-12 13:32:00,1787.67,1787.73,1787.43,1787.43,-1
2022-12-12 13:33:00,1787.43,1787.805,1787.38,1787.64,-1
2022-12-12 13:34:00,1787.64,1787.66,1787.39,1787.56,-1
2022-12-12 13:35:00,1787.56,1787.69,1787.515,1787.615,-1
2022-12-12 13:36:00,1787.615,1787.965,1787.455,1787.95,-1
2022-12-12 13:37:00,1787.95,1787.965,1787.68,1787.79,-1
2022-12-12 13:38:00,1787.79,1787.975,1787.75,1787.925,-1
2022-12-12 13:39:00,1787.925,1788.035,1787.725,1788.035,-1
2022-12-12 13:40:00,1788.035,1788.25,1787.97,1788.235,-1
2022-12-12 13:41:00,1788.235,1788.49,1788.235,1788.41,-1
2022-12-12 13:42:00,1788.41,1788.41,1787.945,1787.955,-1
2022-12-12 13:43:00,1787.955,1787.975,1787.85,1787.96,-1
2022-12-12 13:44:00,1787.96,1788.18,1787.77,1787.815,-1
2022-12-12 13:45:00,1787.815,1788.0,1787.665,1787.88,-1
2022-12-12 13:46:00,1787.88,1787.88,1787.37,1787.375,-1
2022-12-12 13:47:00,1787.375,1787.675,1787.375,1787.525,-1
2022-12-12 13:48:00,1787.525,1787.605,1787.31,1787.38,-1
2022-12-12 13:49:00,1787.38,1787.415,1787.175,1787.365,-1
2022-12-12 13:50:00,1787.365,1787.38,1787.09,1787.38,-1
2022-12-12 13:51:00,1787.38,1787.385,1787.175,1787.18,-1
2022-12-12 13:52:00,1787.18,1787.285,1787.04,1787.275,-1
2022-12-12 13:53:00,1787.275,1787.355,1787.125,1787.125,-1
2022-12-12 13:54:00,1787.125,1787.425,1787.125,1787.32,-1
2022-12-12 13:55:00,1787.32,1787.32,1786.935,1786.98,-1
2022-12-12 13:56:00,1786.98,1786.985,1786.75,1786.805,-1
2022-12-12 13:57:00,1786.805,1786.945,1786.72,1786.94,-1
2022-12-12 13:58:00,1786.94,1787.22,1786.81,1787.005,-1
2022-12-12 13:59:00,1787.005,1787.085,1786.87,1786.98,-1
2022-12-12 14:00:00,1786.98,1786.98,1786.405,1786.62,-1
2022-12-12 14:01:00,1786.62,1786.76,1786.57,1786.695,-1
2022-12-12 14:02:00,1786.695,1786.93,1786.26,1786.415,-1
2022-12-12 14:03:00,1786.415,1787.015,1786.335,1786.98,-1
2022-12-12 14:04:00,1786.98,1787.085,1786.665,1786.685,-1
2022-12-12 14:05:00,1786.685,1786.88,1786.62,1786.88,-1
2022-12-12 14:06:00,1786.88,1787.57,1786.88,1787.425,-1
2022-12-12 14:07:00,1787.425,1787.665,1787.38,1787.495,-1
2022-12-12 14:08:00,1787.495,1787.855,1787.49,1787.75,-1
2022-12-12 14:09:00,1787.75,1788.115,1787.66,1788.105,-1
2022-12-12 14:10:00,1788.105,1788.105,1787.675,1787.69,-1
2022-12-12 14:11:00,1787.69,1787.745,1787.475,1787.695,-1
2022-12-12 14:12:00,1787.695,1787.86,1787.56,1787.86,-1
2022-12-12 14:13:00,1787.86,1788.215,1787.86,1788.17,-1
2022-12-12 14:14:00,1788.17,1788.365,1787.465,1787.465,-1
2022-12-12 14:15:00,1787.465,1787.49,1786.845,1787.035,-1
2022-12-12 14:16:00,1787.035,1787.045,1786.685,1786.915,-1
2022-12-12 14:17:00,1786.915,1787.5,1786.905,1787.5,-1
2022-12-12 14:18:00,1787.5,1787.59,1786.835,1786.925,-1
2022-12-12 14:19:00,1786.925,1787.245,1786.92,1787.245,-1
2022-12-12 14:20:00,1787.245,1787.47,1787.22,1787.315,-1
2022-12-12 14:21:00,1787.315,1787.325,1787.15,1787.31,-1
2022-12-12 14:22:00,1787.31,1787.31,1786.655,1786.695,-1
2022-12-12 14:23:00,1786.695,1786.74,1786.195,1786.195,-1
2022-12-12 14:24:00,1786.195,1786.79,1786.02,1786.61,-1
2022-12-12 14:25:00,1786.61,1786.73,1786.26,1786.31,-1
2022-12-12 14:26:00,1786.31,1786.365,1786.16,1786.29,-1
2022-12-12 14:27:00,1786.29,1786.72,1786.29,1786.59,-1
2022-12-12 14:28:00,1786.59,1786.59,1786.425,1786.51,-1
2022-12-12 14:29:00,1786.51,1786.695,1786.415,1786.69,-1
2022-12-12 14:30:00,1786.69,1786.985,1786.68,1786.82,-1
2022-12-12 14:31:00,1786.82,1787.09,1786.74,1786.895,-1
2022-12-12 14:32:00,1786.895,1787.025,1786.49,1786.6,-1
2022-12-12 14:33:00,1786.6,1786.695,1786.465,1786.695,-1
2022-12-12 14:34:00,1786.695,1786.825,1786.65,1786.745,-1
2022-12-12 14:35:00,1786.745,1787.105,1786.745,1786.99,-1
2022-12-12 14:36:00,1786.99,1787.335,1786.965,1787.26,-1
2022-12-12 14:37:00,1787.26,1787.29,1786.985,1787.05,-1
2022-12-12 14:38:00,1787.05,1787.14,1786.85,1787.045,-1
2022-12-12 14:39:00,1787.045,1787.255,1787.025,1787.105,-1
2022-12-12 14:40:00,1787.105,1787.435,1786.96,1787.435,-1
2022-12-12 14:41:00,1787.435,1787.62,1787.275,1787.33,-1
2022-12-12 14:42:00,1787.33,1787.49,1787.18,1787.455,-1
2022-12-12 14:43:00,1787.455,1787.455,1787.29,1787.355,-1
2022-12-12 14:44:00,1787.355,1787.66,1787.27,1787.64,-1
2022-12-12 14:45:00,1787.64,1788.415,1787.64,1788.325,-1
2022-12-12 14:46:00,1788.325,1788.855,1788.25,1788.73,-1
2022-12-12 14:47:00,1788.73,1788.84,1788.575,1788.655,-1
2022-12-12 14:48:00,1788.655,1789.46,1788.625,1789.455,-1
2022-12-12 14:49:00,1789.455,1789.555,1789.055,1789.13,-1
2022-12-12 14:50:00,1789.13,1789.215,1789.04,1789.07,-1
2022-12-12 14:51:00,1789.07,1789.07,1788.455,1788.61,-1
2022-12-12 14:52:00,1788.61,1788.84,1788.49,1788.71,-1
2022-12-12 14:53:00,1788.71,1788.985,1788.575,1788.985,-1
2022-12-12 14:54:00,1788.985,1789.175,1788.86,1788.935,-1
2022-12-12 14:55:00,1788.935,1789.23,1788.915,1789.005,-1
2022-12-12 14:56:00,1789.005,1789.085,1788.61,1788.805,-1
2022-12-12 14:57:00,1788.805,1788.94,1788.755,1788.86,-1
2022-12-12 14:58:00,1788.86,1789.015,1788.67,1788.765,-1
2022-12-12 14:59:00,1788.765,1788.97,1788.56,1788.86,-1
2022-12-12 15:00:00,1788.86,1789.13,1788.195,1788.835,-1
2022-12-12 15:01:00,1788.835,1789.08,1788.7,1788.865,-1
2022-12-12 15:02:00,1788.865,1789.05,1787.905,1787.96,-1
2022-12-12 15:03:00,1787.96,1788.025,1787.7,1787.98,-1
2022-12-12 15:04:00,1787.98,1789.325,1787.98,1789.015,-1
2022-12-12 15:05:00,1789.015,1789.055,1788.44,1788.495,-1
2022-12-12 15:06:00,1788.495,1788.535,1788.08,1788.505,-1
2022-12-12 15:07:00,1788.505,1788.92,1788.415,1788.665,-1
2022-12-12 15:08:00,1788.665,1788.815,1788.485,1788.575,-1
2022-12-12 15:09:00,1788.575,1789.175,1788.575,1788.985,-1
2022-12-12 15:10:00,1788.985,1789.175,1788.93,1789.06,-1
2022-12-12 15:11:00,1789.06,1789.5,1788.955,1789.13,-1
2022-12-12 15:12:00,1789.13,1789.275,1788.94,1789.225,-1
2022-12-12 15:13:00,1789.225,1789.28,1788.855,1788.99,-1
2022-12-12 15:14:00,1788.99,1789.07,1788.73,1788.935,-1
2022-12-12 15:15:00,1788.935,1789.255,1788.84,1789.235,-1
2022-12-12 15:16:00,1789.235,1789.595,1789.23,1789.47,-1
2022-12-12 15:17:00,1789.47,1789.59,1788.69,1788.845,-1
2022-12-12 15:18:00,1788.845,1789.095,1788.725,1789.015,-1
2022-12-12 15:19:00,1789.015,1789.265,1788.955,1789.265,-1
2022-12-12 15:20:00,1789.265,1789.47,1788.95,1788.95,-1
2022-12-12 15:21:00,1788.95,1789.025,1788.545,1788.615,-1
2022-12-12 15:22:00,1788.615,1788.66,1788.205,1788.46,-1
2022-12-12 15:23:00,1788.46,1788.75,1787.905,1787.985,-1
2022-12-12 15:24:00,1787.985,1788.365,1787.985,1788.27,-1
2022-12-12 15:25:00,1788.27,1788.365,1787.96,1788.32,-1
2022-12-12 15:26:00,1788.32,1788.75,1788.155,1788.74,-1
2022-12-12 15:27:00,1788.74,1789.145,1788.5,1789.145,-1
2022-12-12 15:28:00,1789.145,1790.14,1788.9,1789.99,-1
2022-12-12 15:29:00,1789.99,1790.32,1789.935,1790.215,-1
2022-12-12 15:30:00,1790.215,1790.26,1789.84,1789.975,-1
2022-12-12 15:31:00,1789.975,1790.575,1789.86,1790.04,-1
2022-12-12 15:32:00,1790.04,1790.04,1789.5,1789.86,-1
2022-12-12 15:33:00,1789.86,1789.86,1789.57,1789.83,-1
2022-12-12 15:34:00,1789.83,1789.96,1789.525,1789.575,-1
2022-12-12 15:35:00,1789.575,1789.755,1789.245,1789.66,-1
2022-12-12 15:36:00,1789.66,1789.66,1789.425,1789.515,-1
2022-12-12 15:37:00,1789.515,1789.54,1789.385,1789.525,-1
2022-12-12 15:38:00,1789.525,1789.525,1789.295,1789.5,-1
2022-12-12 15:39:00,1789.5,1789.685,1789.41,1789.685,-1
2022-12-12 15:40:00,1789.685,1789.74,1789.32,1789.585,-1
2022-12-12 15:41:00,1789.585,1789.755,1789.385,1789.695,-1
2022-12-12 15:42:00,1789.695,1789.9,1789.535,1789.66,-1
2022-12-12 15:43:00,1789.66,1789.835,1789.655,1789.76,-1
2022-12-12 15:44:00,1789.76,1789.92,1789.635,1789.775,-1
2022-12-12 15:45:00,1789.775,1790.055,1789.755,1789.96,-1
2022-12-12 15:46:00,1789.96,1789.96,1789.625,1789.945,-1
2022-12-12 15:47:00,1789.945,1790.82,1789.935,1790.665,-1
2022-12-12 15:48:00,1790.665,1791.955,1790.595,1791.83,-1
2022-12-12 15:49:00,1791.83,1792.095,1791.115,1791.15,-1
2022-12-12 15:50:00,1791.15,1791.225,1790.925,1791.12,-1
2022-12-12 15:51:00,1791.12,1791.69,1791.045,1791.355,-1
2022-12-12 15:52:00,1791.355,1791.605,1791.17,1791.38,-1
2022-12-12 15:53:00,1791.38,1791.395,1790.95,1790.975,-1
2022-12-12 15:54:00,1790.975,1791.19,1790.84,1791.0,-1
2022-12-12 15:55:00,1791.0,1791.32,1790.96,1791.035,-1
2022-12-12 15:56:00,1791.035,1791.515,1790.925,1791.495,-1
2022-12-12 15:57:00,1791.495,1791.715,1791.27,1791.715,-1
2022-12-12 15:58:00,1791.715,1791.95,1791.57,1791.585,-1
2022-12-12 15:59:00,1791.585,1791.735,1791.125,1791.34,-1
2022-12-12 16:00:00,1791.34,1791.85,1791.145,1791.285,-1
2022-12-12 16:01:00,1791.285,1791.76,1791.285,1791.64,-1
2022-12-12 16:02:00,1791.64,1791.66,1791.135,1791.495,-1
2022-12-12 16:03:00,1791.495,1791.58,1790.685,1790.755,-1
2022-12-12 16:04:00,1790.755,1791.005,1790.545,1791.005,-1
2022-12-12 16:05:00,1791.005,1791.06,1790.285,1790.395,-1
2022-12-12 16:06:00,1790.395,1790.48,1790.015,1790.435,-1
2022-12-12 16:07:00,1790.435,1790.475,1789.845,1790.055,-1
2022-12-12 16:08:00,1790.055,1790.28,1789.805,1790.17,-1
2022-12-12 16:09:00,1790.17,1790.885,1790.16,1790.585,-1
2022-12-12 16:10:00,1790.585,1790.645,1790.205,1790.435,-1
2022-12-12 16:11:00,1790.435,1790.655,1790.34,1790.495,-1
2022-12-12 16:12:00,1790.495,1790.505,1790.1,1790.36,-1
2022-12-12 16:13:00,1790.36,1790.625,1790.095,1790.605,-1
2022-12-12 16:14:00,1790.605,1790.795,1790.185,1790.27,-1
2022-12-12 16:15:00,1790.27,1790.9,1790.27,1790.895,-1
2022-12-12 16:16:00,1790.895,1791.015,1790.67,1790.79,-1
2022-12-12 16:17:00,1790.79,1790.8,1790.25,1790.29,-1
2022-12-12 16:18:00,1790.29,1790.465,1790.105,1790.125,-1
2022-12-12 16:19:00,1790.125,1790.175,1789.76,1789.84,-1
2022-12-12 16:20:00,1789.84,1789.84,1789.45,1789.715,-1
2022-12-12 16:21:00,1789.715,1790.11,1789.7,1789.87,-1
2022-12-12 16:22:00,1789.87,1789.87,1789.635,1789.745,-1
2022-12-12 16:23:00,1789.745,1790.095,1789.45,1789.45,-1
2022-12-12 16:24:00,1789.45,1789.575,1789.375,1789.505,-1
2022-12-12 16:25:00,1789.505,1789.84,1789.07,1789.835,-1
2022-12-12 16:26:00,1789.835,1790.035,1789.74,1789.9,-1
2022-12-12 16:27:00,1789.9,1789.98,1789.475,1789.475,-1
2022-12-12 16:28:00,1789.475,1789.53,1789.17,1789.27,-1
2022-12-12 16:29:00,1789.27,1789.52,1789.055,1789.17,-1
2022-12-12 16:30:00,1789.17,1789.775,1789.155,1789.64,-1
2022-12-12 16:31:00,1789.64,1789.83,1789.37,1789.535,-1
2022-12-12 16:32:00,1789.535,1789.84,1789.48,1789.81,-1
2022-12-12 16:33:00,1789.81,1790.0,1789.735,1789.985,-1
2022-12-12 16:34:00,1789.985,1790.47,1789.965,1790.28,-1
2022-12-12 16:35:00,1790.28,1790.4,1790.17,1790.235,-1
2022-12-12 16:36:00,1790.235,1790.805,1790.155,1790.595,-1
2022-12-12 16:37:00,1790.595,1791.005,1790.455,1790.47,-1
2022-12-12 16:38:00,1790.47,1790.485,1790.04,1790.195,-1
2022-12-12 16:39:00,1790.195,1790.305,1789.83,1790.205,-1
2022-12-12 16:40:00,1790.205,1790.265,1789.99,1790.045,-1
2022-12-12 16:41:00,1790.045,1790.26,1789.965,1790.19,-1
2022-12-12 16:42:00,1790.19,1790.295,1789.875,1789.925,-1
2022-12-12 16:43:00,1789.925,1789.955,1789.715,1789.815,-1
2022-12-12 16:44:00,1789.815,1789.875,1789.665,1789.715,-1
2022-12-12 16:45:00,1789.715,1789.955,1789.415,1789.825,-1
2022-12-12 16:46:00,1789.825,1789.885,1789.5,1789.87,-1
2022-12-12 16:47:00,1789.87,1790.49,1789.865,1790.195,-1
2022-12-12 16:48:00,1790.195,1790.37,1789.995,1790.2,-1
2022-12-12 16:49:00,1790.2,1791.055,1790.165,1790.975,-1
2022-12-12 16:50:00,1790.975,1791.01,1790.78,1790.945,-1
2022-12-12 16:51:00,1790.945,1791.075,1790.695,1790.865,-1
2022-12-12 16:52:00,1790.865,1791.18,1790.855,1791.135,-1
2022-12-12 16:53:00,1791.135,1791.35,1791.095,1791.195,-1
2022-12-12 16:54:00,1791.195,1791.31,1790.98,1791.28,-1
2022-12-12 16:55:00,1791.28,1791.325,1791.005,1791.1,-1
2022-12-12 16:56:00,1791.1,1791.33,1790.64,1790.64,-1
2022-12-12 16:57:00,1790.64,1790.66,1790.35,1790.4,-1
2022-12-12 16:58:00,1790.4,1790.45,1790.27,1790.3,-1
2022-12-12 16:59:00,1790.3,1790.575,1790.15,1790.54,-1
2022-12-12 17:00:00,1790.54,1790.605,1790.195,1790.28,-1
